config,res,time,Y_Wscale,Y_Pscale,Y_EVI
DEFAULT,_9km,2012-01-12 16:00:00,0.0,0.0,0.0
ALPS,_9km,2012-01-12 17:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-01-12 17:00:00,0.0,0.0,0.0
ALPS,_9km,2012-01-12 18:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-01-12 18:00:00,0.0,0.0,0.0
ALPS,_9km,2012-01-12 19:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-01-12 19:00:00,0.0,0.0,0.0
ALPS,_9km,2012-01-12 20:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-01-12 20:00:00,0.0,0.0,0.0
ALPS,_9km,2012-01-12 21:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-01-12 21:00:00,0.0,0.0,0.0
ALPS,_9km,2012-01-12 22:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-01-12 22:00:00,0.0,0.0,0.0
ALPS,_9km,2012-01-12 23:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-01-12 23:00:00,0.0,0.0,0.0
ALPS,_9km,2012-02-22 00:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-02-22 00:00:00,0.0,0.0,0.0
ALPS,_9km,2012-02-22 01:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-02-22 01:00:00,0.0,0.0,0.0
ALPS,_9km,2012-02-22 02:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-02-22 02:00:00,0.0,0.0,0.0
ALPS,_9km,2012-02-22 03:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-02-22 03:00:00,0.0,0.0,0.0
ALPS,_9km,2012-02-22 04:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-02-22 04:00:00,0.0,0.0,0.0
ALPS,_9km,2012-02-22 05:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-02-22 05:00:00,0.0,0.0,0.0
ALPS,_9km,2012-02-22 06:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-02-22 06:00:00,0.0,0.0,0.0
ALPS,_9km,2012-02-22 07:00:00,0.0002767557538482121,-0.00015353466865574092,-6.672197139863846e-05
DEFAULT,_9km,2012-02-22 07:00:00,0.0001930072773678954,-0.00011565819860536017,-6.230329041323974e-05
ALPS,_9km,2012-02-22 08:00:00,0.0010845793764046674,-0.0005662996383083853,-0.000299125412195838
DEFAULT,_9km,2012-02-22 08:00:00,0.0008092594997485853,-0.00045607421088149683,-0.0002676450939274314
ALPS,_9km,2012-02-22 09:00:00,0.0020757479479018327,-0.0010078309809219048,-0.0005634349614179361
DEFAULT,_9km,2012-02-22 09:00:00,0.0016500038236854245,-0.0008657225546660382,-0.00048614645677338096
ALPS,_9km,2012-02-22 10:00:00,0.0027727722213896763,-0.0013840838796703497,-0.0008706170175161746
DEFAULT,_9km,2012-02-22 10:00:00,0.0022249930765332005,-0.0012137721981990842,-0.0007214287406856716
ALPS,_9km,2012-02-22 11:00:00,0.003431674284086092,-0.0017607909466925084,-0.0012093031015822776
DEFAULT,_9km,2012-02-22 11:00:00,0.0027547676256004217,-0.0015639630893436644,-0.0009797800763413683
ALPS,_9km,2012-02-22 12:00:00,0.003952601629854995,-0.002097175535849603,-0.0015510274751900288
DEFAULT,_9km,2012-02-22 12:00:00,0.003166502372036035,-0.001873745018228999,-0.0012340666981680204
ALPS,_9km,2012-02-22 13:00:00,0.00415847913188472,-0.0023281076573225686,-0.0017881163650995788
DEFAULT,_9km,2012-02-22 13:00:00,0.0033047807481108894,-0.0020719608349713614,-0.0014086308672234737
ALPS,_9km,2012-02-22 14:00:00,0.004006202328449608,-0.0023966367066476854,-0.001895858861815318
DEFAULT,_9km,2012-02-22 14:00:00,0.0031647014354757685,-0.0021139725379177073,-0.001481819903205984
ALPS,_9km,2012-02-22 15:00:00,0.0031987873195013744,-0.0020077238352656504,-0.0015739668224618421
DEFAULT,_9km,2012-02-22 15:00:00,0.0025186161084483428,-0.0017534107231044233,-0.0012245069893760422
ALPS,_9km,2012-02-22 16:00:00,0.001176083613307822,-0.0007626705335450768,-0.000475909618209138
DEFAULT,_9km,2012-02-22 16:00:00,0.0008874007519739289,-0.000625239487329543,-0.00036471282334974385
ALPS,_9km,2012-02-22 17:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-02-22 17:00:00,0.0,0.0,0.0
ALPS,_9km,2012-02-22 18:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-02-22 18:00:00,0.0,0.0,0.0
ALPS,_9km,2012-02-22 19:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-02-22 19:00:00,0.0,0.0,0.0
ALPS,_9km,2012-02-22 20:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-02-22 20:00:00,0.0,0.0,0.0
ALPS,_9km,2012-02-22 21:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-02-22 21:00:00,0.0,0.0,0.0
ALPS,_9km,2012-02-22 22:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-02-22 22:00:00,0.0,0.0,0.0
ALPS,_9km,2012-02-22 23:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-02-22 23:00:00,0.0,0.0,0.0
ALPS,_9km,2012-03-27 00:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-03-27 00:00:00,0.0,0.0,0.0
ALPS,_9km,2012-03-27 01:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-03-27 01:00:00,0.0,0.0,0.0
ALPS,_9km,2012-03-27 02:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-03-27 02:00:00,0.0,0.0,0.0
ALPS,_9km,2012-03-27 03:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-03-27 03:00:00,0.0,0.0,0.0
ALPS,_9km,2012-03-27 04:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-03-27 04:00:00,0.0,0.0,0.0
ALPS,_9km,2012-03-27 05:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-03-27 05:00:00,0.0,0.0,0.0
ALPS,_9km,2012-03-27 06:00:00,0.0012063048968344074,-0.005857005188091506,-0.0014256136117596226
DEFAULT,_9km,2012-03-27 06:00:00,0.000956596129431737,-0.0048546955344939136,-0.0011485131203661423
ALPS,_9km,2012-03-27 07:00:00,0.002362761645786552,-0.010680913852681152,-0.0034867716381085214
DEFAULT,_9km,2012-03-27 07:00:00,0.001942512923189356,-0.009289037819199358,-0.002862698073574997
ALPS,_9km,2012-03-27 08:00:00,0.002964977451456778,-0.013084814170441583,-0.004792694764598506
DEFAULT,_9km,2012-03-27 08:00:00,0.0024718709588240437,-0.011538824827946336,-0.003977436760228357
ALPS,_9km,2012-03-27 09:00:00,0.0033180577624216507,-0.014436302547395358,-0.005647936087433899
DEFAULT,_9km,2012-03-27 09:00:00,0.002782546279541709,-0.012799648055034024,-0.004733637226028507
ALPS,_9km,2012-03-27 10:00:00,0.0035630996320791526,-0.01553143869383081,-0.00634776050922748
DEFAULT,_9km,2012-03-27 10:00:00,0.0030090775497469482,-0.01382280411048669,-0.005352463890387625
ALPS,_9km,2012-03-27 11:00:00,0.003656468974382943,-0.016329718744516376,-0.006913825738991073
DEFAULT,_9km,2012-03-27 11:00:00,0.00309514654912676,-0.014557732814948562,-0.005851755595723234
ALPS,_9km,2012-03-27 12:00:00,0.0036576529690188725,-0.016764969292799907,-0.0072664179309772075
DEFAULT,_9km,2012-03-27 12:00:00,0.003107045324470747,-0.014974218193737175,-0.006153314985168651
ALPS,_9km,2012-03-27 13:00:00,0.0036066258811790768,-0.017008412712986667,-0.007440660287355096
DEFAULT,_9km,2012-03-27 13:00:00,0.0030754872178355565,-0.015232482223579785,-0.00630000514928653
ALPS,_9km,2012-03-27 14:00:00,0.0033764651173402147,-0.016701974221513795,-0.007313757613014368
DEFAULT,_9km,2012-03-27 14:00:00,0.002874021093318146,-0.01492179285487821,-0.006167638637482774
ALPS,_9km,2012-03-27 15:00:00,0.002981193188690976,-0.01577610973719352,-0.006753495833834934
DEFAULT,_9km,2012-03-27 15:00:00,0.0025222387966413696,-0.014018372652820722,-0.00564719207414123
ALPS,_9km,2012-03-27 16:00:00,0.002360991591457981,-0.013136372225773506,-0.005186691711899628
DEFAULT,_9km,2012-03-27 16:00:00,0.0019741315188974715,-0.011625460352847405,-0.004262695411927426
ALPS,_9km,2012-03-27 17:00:00,0.0010539666642015353,-0.005603849560587905,-0.00158812426221752
DEFAULT,_9km,2012-03-27 17:00:00,0.0008486757282713093,-0.004751663677216814,-0.0012605058305945466
ALPS,_9km,2012-03-27 18:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-03-27 18:00:00,0.0,0.0,0.0
ALPS,_9km,2012-03-27 19:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-03-27 19:00:00,0.0,0.0,0.0
ALPS,_9km,2012-03-27 20:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-03-27 20:00:00,0.0,0.0,0.0
ALPS,_9km,2012-03-27 21:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-03-27 21:00:00,0.0,0.0,0.0
ALPS,_9km,2012-03-27 22:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-03-27 22:00:00,0.0,0.0,0.0
ALPS,_9km,2012-03-27 23:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-03-27 23:00:00,0.0,0.0,0.0
ALPS,_9km,2012-04-27 00:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-04-27 00:00:00,0.0,0.0,0.0
ALPS,_9km,2012-04-27 01:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-04-27 01:00:00,0.0,0.0,0.0
ALPS,_9km,2012-04-27 02:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-04-27 02:00:00,0.0,0.0,0.0
ALPS,_9km,2012-04-27 03:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-04-27 03:00:00,0.0,0.0,0.0
ALPS,_9km,2012-04-27 04:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-04-27 04:00:00,0.0,0.0,0.0
ALPS,_9km,2012-04-27 05:00:00,0.005446546715672914,-0.004452980743768965,-0.0061177752604886105
DEFAULT,_9km,2012-04-27 05:00:00,0.004949362601310839,-0.004207241400663934,-0.005376750124052155
ALPS,_9km,2012-04-27 06:00:00,0.004751084477572154,-0.01371791903767241,-0.01598799794646251
DEFAULT,_9km,2012-04-27 06:00:00,0.0054540391045848026,-0.012856664491349973,-0.014247409019534488
ALPS,_9km,2012-04-27 07:00:00,-0.0006645843029515735,-0.01917458889358726,-0.02312722801504122
DEFAULT,_9km,2012-04-27 07:00:00,0.001237648224647154,-0.017860466638765525,-0.02097798548627105
ALPS,_9km,2012-04-27 08:00:00,-0.003955556282088288,-0.022240771961241575,-0.027699119459312197
DEFAULT,_9km,2012-04-27 08:00:00,-0.0012840624822453171,-0.020602924420231043,-0.025355839266528773
ALPS,_9km,2012-04-27 09:00:00,-0.006816934307158361,-0.024643968550576587,-0.03130207987847074
DEFAULT,_9km,2012-04-27 09:00:00,-0.0036262173261498603,-0.022716879193599198,-0.028836503694959492
ALPS,_9km,2012-04-27 10:00:00,-0.008687635797660433,-0.026337357350828726,-0.03397635783432239
DEFAULT,_9km,2012-04-27 10:00:00,-0.0049978734943039735,-0.02412862009735089,-0.031417948321025256
ALPS,_9km,2012-04-27 11:00:00,-0.010137176994182654,-0.028108291994192038,-0.03588406094581745
DEFAULT,_9km,2012-04-27 11:00:00,-0.006176415192533754,-0.025686668652937034,-0.03325282634041957
ALPS,_9km,2012-04-27 12:00:00,-0.010816753673678662,-0.02944791282427567,-0.037199992222453994
DEFAULT,_9km,2012-04-27 12:00:00,-0.00665878885203189,-0.026904846146973166,-0.03448440795491129
ALPS,_9km,2012-04-27 13:00:00,-0.011267243798842759,-0.030547428243743912,-0.03762514268599118
DEFAULT,_9km,2012-04-27 13:00:00,-0.007031685280831842,-0.02793733827116375,-0.03486552792768528
ALPS,_9km,2012-04-27 14:00:00,-0.009635393869313514,-0.03035764771941486,-0.03702821655583637
DEFAULT,_9km,2012-04-27 14:00:00,-0.005490706950806468,-0.02787222942919162,-0.034197642413909615
ALPS,_9km,2012-04-27 15:00:00,-0.005672362112930386,-0.0291916462868046,-0.03480035052949035
DEFAULT,_9km,2012-04-27 15:00:00,-0.0019861593475920722,-0.026935115264815027,-0.03196105868310405
ALPS,_9km,2012-04-27 16:00:00,0.0009665413693319351,-0.025978869956533354,-0.030005503945313896
DEFAULT,_9km,2012-04-27 16:00:00,0.0037071597374377053,-0.02418917427752475,-0.027247229903189778
ALPS,_9km,2012-04-27 17:00:00,0.011623465883654841,-0.01855250234599935,-0.019661500977946163
DEFAULT,_9km,2012-04-27 17:00:00,0.012321279027404068,-0.017454724429744543,-0.017527173503419632
ALPS,_9km,2012-04-27 18:00:00,0.004668613923023198,-0.0008192961712603822,-0.002515192940860116
DEFAULT,_9km,2012-04-27 18:00:00,0.004066259750581706,-0.000784520695645722,-0.0023309651705491264
ALPS,_9km,2012-04-27 19:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-04-27 19:00:00,0.0,0.0,0.0
ALPS,_9km,2012-04-27 20:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-04-27 20:00:00,0.0,0.0,0.0
ALPS,_9km,2012-04-27 21:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-04-27 21:00:00,0.0,0.0,0.0
ALPS,_9km,2012-04-27 22:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-04-27 22:00:00,0.0,0.0,0.0
ALPS,_9km,2012-04-27 23:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-04-27 23:00:00,0.0,0.0,0.0
ALPS,_9km,2012-05-26 00:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-05-26 00:00:00,0.0,0.0,0.0
ALPS,_9km,2012-05-26 01:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-05-26 01:00:00,0.0,0.0,0.0
ALPS,_9km,2012-05-26 02:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-05-26 02:00:00,0.0,0.0,0.0
ALPS,_9km,2012-05-26 03:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-05-26 03:00:00,0.0,0.0,0.0
ALPS,_9km,2012-05-26 04:00:00,0.03298146217630992,-0.015488411465610188,-0.006710725057812752
DEFAULT,_9km,2012-05-26 04:00:00,0.031967157540701785,-0.01385520998607131,-0.005836953709127945
ALPS,_9km,2012-05-26 05:00:00,0.1252321735269703,-0.05218830623670043,-0.025728464192012208
DEFAULT,_9km,2012-05-26 05:00:00,0.13092831803149596,-0.0491819332483674,-0.023221669504350246
ALPS,_9km,2012-05-26 06:00:00,0.17046484509256893,-0.0733160559799516,-0.04202656734070559
DEFAULT,_9km,2012-05-26 06:00:00,0.19232396978983374,-0.07117336717374265,-0.03770786265195601
ALPS,_9km,2012-05-26 07:00:00,0.19072262996911224,-0.08189123250262209,-0.05761992685159268
DEFAULT,_9km,2012-05-26 07:00:00,0.22429108586375968,-0.08099745583814774,-0.051348171698188935
ALPS,_9km,2012-05-26 08:00:00,0.2164663268813238,-0.0886077691225971,-0.06959994623837179
DEFAULT,_9km,2012-05-26 08:00:00,0.2569567031011521,-0.08888580987300852,-0.06266165206586372
ALPS,_9km,2012-05-26 09:00:00,0.2501675514838083,-0.09667656591754274,-0.07497516618374367
DEFAULT,_9km,2012-05-26 09:00:00,0.29472096397525305,-0.0979103779525266,-0.06849890899126648
ALPS,_9km,2012-05-26 10:00:00,0.28802818132875174,-0.10576363915702756,-0.07711829417164667
DEFAULT,_9km,2012-05-26 10:00:00,0.33386025493290883,-0.1072374816448937,-0.07118258521890274
ALPS,_9km,2012-05-26 11:00:00,0.3225575456401914,-0.10980459783609574,-0.07915444658686897
DEFAULT,_9km,2012-05-26 11:00:00,0.36731650147702816,-0.11172083322285498,-0.07505499870580129
ALPS,_9km,2012-05-26 12:00:00,0.35232999513043406,-0.112449883883673,-0.07939346162772343
DEFAULT,_9km,2012-05-26 12:00:00,0.39444606509448693,-0.11478153264715453,-0.07661173995811012
ALPS,_9km,2012-05-26 13:00:00,0.3587073380331712,-0.11540226451719765,-0.0797722365606886
DEFAULT,_9km,2012-05-26 13:00:00,0.40125044637909324,-0.11710811642117347,-0.07659199076958453
ALPS,_9km,2012-05-26 14:00:00,0.356335256986645,-0.1163151470365959,-0.07532755382638795
DEFAULT,_9km,2012-05-26 14:00:00,0.3959105445171268,-0.11710230342483749,-0.0727042696052807
ALPS,_9km,2012-05-26 15:00:00,0.3405753281185387,-0.11130949262806755,-0.06919762703709177
DEFAULT,_9km,2012-05-26 15:00:00,0.3725832072910444,-0.11105933138375154,-0.06723407080363046
ALPS,_9km,2012-05-26 16:00:00,0.30610510012627357,-0.10157500994042862,-0.057216725071754924
DEFAULT,_9km,2012-05-26 16:00:00,0.32767812113181227,-0.09945500527420187,-0.05620604956861753
ALPS,_9km,2012-05-26 17:00:00,0.24408001752015043,-0.08268510142613313,-0.04028972446912394
DEFAULT,_9km,2012-05-26 17:00:00,0.2554418225676856,-0.07939965086222518,-0.039942077783271676
ALPS,_9km,2012-05-26 18:00:00,0.1275710721510472,-0.044184262408547274,-0.019381730083380073
DEFAULT,_9km,2012-05-26 18:00:00,0.1274403965887501,-0.04114838979841536,-0.01933773235371927
ALPS,_9km,2012-05-26 19:00:00,3.467721461131851e-06,-1.6555672926268495e-06,-1.1202222667794784e-06
DEFAULT,_9km,2012-05-26 19:00:00,3.6416501330918163e-06,-1.6681043449695337e-06,-1.1549940208958007e-06
ALPS,_9km,2012-05-26 20:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-05-26 20:00:00,0.0,0.0,0.0
ALPS,_9km,2012-05-26 21:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-05-26 21:00:00,0.0,0.0,0.0
ALPS,_9km,2012-05-26 22:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-05-26 22:00:00,0.0,0.0,0.0
ALPS,_9km,2012-05-26 23:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-05-26 23:00:00,0.0,0.0,0.0
ALPS,_9km,2012-06-28 00:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-06-28 00:00:00,0.0,0.0,0.0
ALPS,_9km,2012-06-28 01:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-06-28 01:00:00,0.0,0.0,0.0
ALPS,_9km,2012-06-28 02:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-06-28 02:00:00,0.0,0.0,0.0
ALPS,_9km,2012-06-28 03:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-06-28 03:00:00,0.0,0.0,0.0
ALPS,_9km,2012-06-28 04:00:00,0.007742741631300703,0.020992836812472035,-0.021900853555467236
DEFAULT,_9km,2012-06-28 04:00:00,-0.002968188683624639,0.016275453458015076,-0.024283573213552383
ALPS,_9km,2012-06-28 05:00:00,0.059113475387943426,0.05506727957977893,-0.0752911079774549
DEFAULT,_9km,2012-06-28 05:00:00,0.03159620451238949,0.0401118780600495,-0.08266990024853998
ALPS,_9km,2012-06-28 06:00:00,0.18317762124716994,0.06774512419951303,-0.12083931595771848
DEFAULT,_9km,2012-06-28 06:00:00,0.17701653060567418,0.04603446730141976,-0.13088292756306752
ALPS,_9km,2012-06-28 07:00:00,0.28573291259879174,0.06761146405479702,-0.15089133668280133
DEFAULT,_9km,2012-06-28 07:00:00,0.3101020838146436,0.04402861866267619,-0.1643896692589958
ALPS,_9km,2012-06-28 08:00:00,0.366109001398663,0.04827246437391542,-0.174917265064418
DEFAULT,_9km,2012-06-28 08:00:00,0.3964574588686081,0.03360576160682046,-0.18647371904232166
ALPS,_9km,2012-06-28 09:00:00,0.4158321836801867,0.011496267485556155,-0.18710148632288562
DEFAULT,_9km,2012-06-28 09:00:00,0.44324066755368396,0.0070256656226680815,-0.1955366424566479
ALPS,_9km,2012-06-28 10:00:00,0.43118546988598805,0.00918287541385727,-0.18758009354163652
DEFAULT,_9km,2012-06-28 10:00:00,0.4537402909227993,-0.0025595363864435216,-0.18791021412181252
ALPS,_9km,2012-06-28 11:00:00,0.42658112960552047,0.02665316369801494,-0.1821336814805013
DEFAULT,_9km,2012-06-28 11:00:00,0.4375327470166592,0.01193140873025326,-0.17391881170165976
ALPS,_9km,2012-06-28 12:00:00,0.40473280161191155,0.03707452304644076,-0.1745141528764627
DEFAULT,_9km,2012-06-28 12:00:00,0.40194719377520577,0.02445651557438832,-0.16129590750838008
ALPS,_9km,2012-06-28 13:00:00,0.3757562659966381,0.03615566695093773,-0.16070897759699096
DEFAULT,_9km,2012-06-28 13:00:00,0.36009156975118556,0.02561343108324011,-0.1444517265671863
ALPS,_9km,2012-06-28 14:00:00,0.35516274984617274,0.03982022169916404,-0.15005324883221716
DEFAULT,_9km,2012-06-28 14:00:00,0.3316511011007287,0.03277029879300436,-0.13361713927949528
ALPS,_9km,2012-06-28 15:00:00,0.2859434489453006,0.033002913115602085,-0.1393998991202853
DEFAULT,_9km,2012-06-28 15:00:00,0.2501193293447815,0.03035722237300559,-0.12409612033913703
ALPS,_9km,2012-06-28 16:00:00,0.23452868994025092,0.015037712385312743,-0.12552670241697425
DEFAULT,_9km,2012-06-28 16:00:00,0.1863849998475306,0.013399882420798356,-0.11236179681765732
ALPS,_9km,2012-06-28 17:00:00,0.18450913775472996,-0.008469374634775304,-0.10577417172159452
DEFAULT,_9km,2012-06-28 17:00:00,0.1287161865772199,-0.0071583016181713185,-0.097719944588686
ALPS,_9km,2012-06-28 18:00:00,0.11192540111085897,-0.020128665860010088,-0.06780941128018038
DEFAULT,_9km,2012-06-28 18:00:00,0.07413468748261519,-0.012542660778403193,-0.06775513428788046
ALPS,_9km,2012-06-28 19:00:00,0.005761102793513268,-0.0006041842688771035,-0.0049178227678645684
DEFAULT,_9km,2012-06-28 19:00:00,0.004105398506038023,0.00023449704376748428,-0.005251285588859672
ALPS,_9km,2012-06-28 20:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-06-28 20:00:00,0.0,0.0,0.0
ALPS,_9km,2012-06-28 21:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-06-28 21:00:00,0.0,0.0,0.0
ALPS,_9km,2012-06-28 22:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-06-28 22:00:00,0.0,0.0,0.0
ALPS,_9km,2012-06-28 23:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-06-28 23:00:00,0.0,0.0,0.0
ALPS,_9km,2012-07-27 00:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-07-27 00:00:00,0.0,0.0,0.0
ALPS,_9km,2012-07-27 01:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-07-27 01:00:00,0.0,0.0,0.0
ALPS,_9km,2012-07-27 02:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-07-27 02:00:00,0.0,0.0,0.0
ALPS,_9km,2012-07-27 03:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-07-27 03:00:00,0.0,0.0,0.0
ALPS,_9km,2012-07-27 04:00:00,-0.005512102616153287,0.0016153532939637,-0.0024451937604744035
DEFAULT,_9km,2012-07-27 04:00:00,-0.005279455357645283,0.0015591487783241653,-0.0023853168008956495
ALPS,_9km,2012-07-27 05:00:00,0.08897416302211493,0.013748200562720978,-0.07801782443869819
DEFAULT,_9km,2012-07-27 05:00:00,0.07012380404802745,0.012476443243711645,-0.07449413147515035
ALPS,_9km,2012-07-27 06:00:00,0.16321025922670482,0.03321042728072937,-0.13595062105128206
DEFAULT,_9km,2012-07-27 06:00:00,0.14398212246941228,0.028602160248827127,-0.13362646043825324
ALPS,_9km,2012-07-27 07:00:00,0.22377282728068934,-0.0013994510147719043,-0.16967906908874913
DEFAULT,_9km,2012-07-27 07:00:00,0.22288488137562926,-0.0008022148897530373,-0.17146554423414875
ALPS,_9km,2012-07-27 08:00:00,0.26936442284964945,-0.012704018251666834,-0.18661101888013704
DEFAULT,_9km,2012-07-27 08:00:00,0.2835867654680679,-0.01910374311101082,-0.18500440420603748
ALPS,_9km,2012-07-27 09:00:00,0.279649408670805,0.011627411483606331,-0.1900288622618271
DEFAULT,_9km,2012-07-27 09:00:00,0.28399786748913175,0.0016800070162653752,-0.18035846005378864
ALPS,_9km,2012-07-27 10:00:00,0.2812590635688934,0.041924195132986335,-0.18748160514000814
DEFAULT,_9km,2012-07-27 10:00:00,0.26908271832595443,0.03409206182198187,-0.1730349864597111
ALPS,_9km,2012-07-27 11:00:00,0.278399095787904,0.06077019370017071,-0.18286609743218174
DEFAULT,_9km,2012-07-27 11:00:00,0.25217885841674953,0.055732320196776305,-0.16697898460618738
ALPS,_9km,2012-07-27 12:00:00,0.24586303103850787,0.06715167015838262,-0.17543248435684647
DEFAULT,_9km,2012-07-27 12:00:00,0.20393534951936954,0.06280004784048247,-0.15892278959683878
ALPS,_9km,2012-07-27 13:00:00,0.21290050113634698,0.0678530638573701,-0.16180952231869442
DEFAULT,_9km,2012-07-27 13:00:00,0.15922386161050692,0.0626528268130692,-0.14438639189066865
ALPS,_9km,2012-07-27 14:00:00,0.1120457369031636,0.05695198766094664,-0.14529056881657285
DEFAULT,_9km,2012-07-27 14:00:00,0.049654772021790014,0.05101888904938104,-0.12712657679249686
ALPS,_9km,2012-07-27 15:00:00,0.035243006468111134,0.04531584005055401,-0.1291331377466547
DEFAULT,_9km,2012-07-27 15:00:00,-0.03025474128014973,0.04207092746992148,-0.11220463219454638
ALPS,_9km,2012-07-27 16:00:00,-0.05333777865501168,0.0323108007850241,-0.11417951311274956
DEFAULT,_9km,2012-07-27 16:00:00,-0.1095532952890019,0.03223695734934549,-0.10017250776593466
ALPS,_9km,2012-07-27 17:00:00,-0.07163247899973649,0.016284762815550885,-0.09191109195613588
DEFAULT,_9km,2012-07-27 17:00:00,-0.11317359320187696,0.01793199561616062,-0.08166807155770353
ALPS,_9km,2012-07-27 18:00:00,-0.011430440206778048,-0.0009810451535427157,-0.048890451151699675
DEFAULT,_9km,2012-07-27 18:00:00,-0.0377629664801228,0.0015743365253946793,-0.04556092140730531
ALPS,_9km,2012-07-27 19:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-07-27 19:00:00,0.0,0.0,0.0
ALPS,_9km,2012-07-27 20:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-07-27 20:00:00,0.0,0.0,0.0
ALPS,_9km,2012-07-27 21:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-07-27 21:00:00,0.0,0.0,0.0
ALPS,_9km,2012-07-27 22:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-07-27 22:00:00,0.0,0.0,0.0
ALPS,_9km,2012-07-27 23:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-07-27 23:00:00,0.0,0.0,0.0
ALPS,_9km,2012-08-27 00:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-08-27 00:00:00,0.0,0.0,0.0
ALPS,_9km,2012-08-27 01:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-08-27 01:00:00,0.0,0.0,0.0
ALPS,_9km,2012-08-27 02:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-08-27 02:00:00,0.0,0.0,0.0
ALPS,_9km,2012-08-27 03:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-08-27 03:00:00,0.0,0.0,0.0
ALPS,_9km,2012-08-27 04:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-08-27 04:00:00,0.0,0.0,0.0
ALPS,_9km,2012-08-27 05:00:00,0.006404531544061431,0.007597588505141886,-0.007394320297935701
DEFAULT,_9km,2012-08-27 05:00:00,0.004199509824695106,0.006497033864062469,-0.006785763362082585
