config,res,time,Y_Wscale,Y_Pscale,Y_EVI
ALPS,_54km,2012-07-15 11:00:00,-0.14333092348512202,0.275792207991153,-0.24406214515576902
DEFAULT,_54km,2012-07-15 11:00:00,-0.2044257627671036,0.22160852325167685,-0.2104992999060495
ALPS,_54km,2012-07-15 12:00:00,-0.16884806474374733,0.2721831148647453,-0.2397960022841659
DEFAULT,_54km,2012-07-15 12:00:00,-0.24054108550224845,0.21249067378282727,-0.2191500524407257
ALPS,_54km,2012-07-15 13:00:00,-0.17777119957506982,0.2838384767971885,-0.2340299124677787
DEFAULT,_54km,2012-07-15 13:00:00,-0.25182249283520103,0.2199100851957966,-0.21194933815837924
ALPS,_54km,2012-07-15 14:00:00,-0.1956677369065055,0.25557445830072417,-0.2394488267608591
DEFAULT,_54km,2012-07-15 14:00:00,-0.2595962434157026,0.1985449273855131,-0.222000118112215
ALPS,_54km,2012-07-15 15:00:00,-0.22734119704959213,0.21423652805223156,-0.20682263721329822
DEFAULT,_54km,2012-07-15 15:00:00,-0.28085904156852254,0.16563523186081394,-0.20163046091724943
ALPS,_54km,2012-07-15 16:00:00,-0.23696043927130053,0.17259321704391445,-0.17768813722095805
DEFAULT,_54km,2012-07-15 16:00:00,-0.2680262218680604,0.13537942375275833,-0.1704051256603818
ALPS,_54km,2012-07-15 17:00:00,-0.1949900895082782,0.11294503998888993,-0.13345323975333687
DEFAULT,_54km,2012-07-15 17:00:00,-0.20945762063644652,0.09196499693798552,-0.13036391295187616
ALPS,_54km,2012-07-15 18:00:00,-0.12295599457422371,0.05612620970971861,-0.07119904780118155
DEFAULT,_54km,2012-07-15 18:00:00,-0.12858964986483898,0.04543587124600629,-0.07083235045619322
ALPS,_54km,2012-07-15 19:00:00,-0.0017600370954014755,0.0005567294345412504,-0.0011257257225433827
DEFAULT,_54km,2012-07-15 19:00:00,-0.0016963277908146088,0.00045690238925983587,-0.0011972326420864679
ALPS,_54km,2012-07-15 20:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-07-15 20:00:00,0.0,0.0,0.0
ALPS,_54km,2012-07-15 21:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-07-15 21:00:00,0.0,0.0,0.0
ALPS,_54km,2012-07-15 22:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-07-15 22:00:00,0.0,0.0,0.0
ALPS,_54km,2012-07-15 23:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-07-15 23:00:00,0.0,0.0,0.0
ALPS,_54km,2012-08-30 00:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-08-30 00:00:00,0.0,0.0,0.0
ALPS,_54km,2012-08-30 01:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-08-30 01:00:00,0.0,0.0,0.0
ALPS,_54km,2012-08-30 02:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-08-30 02:00:00,0.0,0.0,0.0
ALPS,_54km,2012-08-30 03:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-08-30 03:00:00,0.0,0.0,0.0
ALPS,_54km,2012-08-30 04:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-08-30 04:00:00,0.0,0.0,0.0
ALPS,_54km,2012-08-30 05:00:00,0.025556143361455744,0.02798753386704049,-0.019132174634401672
DEFAULT,_54km,2012-08-30 05:00:00,0.026737550771814115,0.026712945693008045,-0.02572928129911604
ALPS,_54km,2012-08-30 06:00:00,0.06112150965847142,0.08688351738639084,-0.14718349628111949
DEFAULT,_54km,2012-08-30 06:00:00,0.05461945601493902,0.0722795334903389,-0.13286156606366117
ALPS,_54km,2012-08-30 07:00:00,0.17432518682821876,0.14432545457324536,-0.22321583208941906
DEFAULT,_54km,2012-08-30 07:00:00,0.17915293557983,0.12144959159978644,-0.21452278560614674
ALPS,_54km,2012-08-30 08:00:00,0.2599840734248632,0.14678218955758848,-0.2642263620661806
DEFAULT,_54km,2012-08-30 08:00:00,0.2831214072070164,0.1243539543065845,-0.2694987130220964
ALPS,_54km,2012-08-30 09:00:00,0.2616262521162418,0.06460079396947219,-0.2838747335968006
DEFAULT,_54km,2012-08-30 09:00:00,0.2604872687693655,0.07614151031966113,-0.2927796526202384
ALPS,_54km,2012-08-30 10:00:00,0.25854366409930263,-0.06591492007026002,-0.2763053606569128
DEFAULT,_54km,2012-08-30 10:00:00,0.239080368217701,-0.011957089129780326,-0.2878432289422231
ALPS,_54km,2012-08-30 11:00:00,0.19618906138987555,-0.10322697584831327,-0.25847616149721236
DEFAULT,_54km,2012-08-30 11:00:00,0.17530251037714747,-0.03475429685109308,-0.2610160761218143
ALPS,_54km,2012-08-30 12:00:00,0.11072760351121169,-0.045083378230289343,-0.22127875698533872
DEFAULT,_54km,2012-08-30 12:00:00,0.105369881470484,0.002429160741096071,-0.22213067841540327
ALPS,_54km,2012-08-30 13:00:00,0.11612835715726468,0.029033601016485965,-0.18905472587978403
DEFAULT,_54km,2012-08-30 13:00:00,0.11929901005436137,0.07033688535795993,-0.1892109791681778
ALPS,_54km,2012-08-30 14:00:00,0.07131018151889613,0.023330225134907498,-0.17166794474066924
DEFAULT,_54km,2012-08-30 14:00:00,0.08112349184416619,0.055916995562087894,-0.1740638759772068
ALPS,_54km,2012-08-30 15:00:00,0.014093198695013307,0.019206665895566806,-0.12702997287401152
DEFAULT,_54km,2012-08-30 15:00:00,0.01956533191623944,0.03513866283639479,-0.13553413719777496
ALPS,_54km,2012-08-30 16:00:00,0.03478918300733132,0.0681637341777182,-0.07802356887391855
DEFAULT,_54km,2012-08-30 16:00:00,0.04180554910546951,0.06921410504843407,-0.08592193756247128
ALPS,_54km,2012-08-30 17:00:00,0.018692145546029354,0.031897161374049604,-0.02738160754990235
DEFAULT,_54km,2012-08-30 17:00:00,0.021522686576360462,0.029428258063800918,-0.03350175917614919
ALPS,_54km,2012-08-30 18:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-08-30 18:00:00,0.0,0.0,0.0
ALPS,_54km,2012-08-30 19:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-08-30 19:00:00,0.0,0.0,0.0
ALPS,_54km,2012-08-30 20:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-08-30 20:00:00,0.0,0.0,0.0
ALPS,_54km,2012-08-30 21:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-08-30 21:00:00,0.0,0.0,0.0
ALPS,_54km,2012-08-30 22:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-08-30 22:00:00,0.0,0.0,0.0
ALPS,_54km,2012-08-30 23:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-08-30 23:00:00,0.0,0.0,0.0
ALPS,_54km,2012-09-19 00:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-09-19 00:00:00,0.0,0.0,0.0
ALPS,_54km,2012-09-19 01:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-09-19 01:00:00,0.0,0.0,0.0
ALPS,_54km,2012-09-19 02:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-09-19 02:00:00,0.0,0.0,0.0
ALPS,_54km,2012-09-19 03:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-09-19 03:00:00,0.0,0.0,0.0
ALPS,_54km,2012-09-19 04:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-09-19 04:00:00,0.0,0.0,0.0
ALPS,_54km,2012-09-19 05:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-09-19 05:00:00,0.0,0.0,0.0
ALPS,_54km,2012-09-19 06:00:00,-0.028132525433808345,-0.012803961696135176,-0.01862845461952214
DEFAULT,_54km,2012-09-19 06:00:00,-0.015275395332207141,-0.011976168877510086,-0.019462614369450213
ALPS,_54km,2012-09-19 07:00:00,-0.054758918753453956,-0.02355369405358609,-0.03566011947949826
DEFAULT,_54km,2012-09-19 07:00:00,-0.031183863430924365,-0.022592901197130134,-0.036121857980153486
ALPS,_54km,2012-09-19 08:00:00,-0.07081177339328641,-0.031257645640816976,-0.05102310275044639
DEFAULT,_54km,2012-09-19 08:00:00,-0.04393348651506087,-0.030546651155422756,-0.048502147595092616
ALPS,_54km,2012-09-19 09:00:00,-0.06043573729226379,-0.036165517865693275,-0.06049443502173304
DEFAULT,_54km,2012-09-19 09:00:00,-0.03864799854607148,-0.03549729668650306,-0.05587394721130717
ALPS,_54km,2012-09-19 10:00:00,-0.04981251625675596,-0.04119410681690103,-0.06250643662573921
DEFAULT,_54km,2012-09-19 10:00:00,-0.03168739546708695,-0.04070707663931801,-0.05690844058409368
ALPS,_54km,2012-09-19 11:00:00,-0.050175917865837465,-0.04161368680936851,-0.06614220361213528
DEFAULT,_54km,2012-09-19 11:00:00,-0.03863592144300936,-0.0405733471869682,-0.06047208992458988
ALPS,_54km,2012-09-19 12:00:00,-0.059969012585752185,-0.038318819683318704,-0.06628002067773005
DEFAULT,_54km,2012-09-19 12:00:00,-0.05250787074306455,-0.03687670282174468,-0.06163811629051682
ALPS,_54km,2012-09-19 13:00:00,-0.08745598545353873,-0.03383425160309692,-0.05907890912310825
DEFAULT,_54km,2012-09-19 13:00:00,-0.08243398576295943,-0.03184266710210357,-0.05440172589821553
ALPS,_54km,2012-09-19 14:00:00,-0.09852676731845839,-0.02805978377905096,-0.05056728547379159
DEFAULT,_54km,2012-09-19 14:00:00,-0.09319372388916312,-0.02568816328311757,-0.04646794924329928
ALPS,_54km,2012-09-19 15:00:00,-0.08870876794272271,-0.0231769562615297,-0.03650394525425541
DEFAULT,_54km,2012-09-19 15:00:00,-0.08414534090379376,-0.0202674776724001,-0.033009269111694925
ALPS,_54km,2012-09-19 16:00:00,-0.06092185252536262,-0.013099259923822734,-0.021790708870918777
DEFAULT,_54km,2012-09-19 16:00:00,-0.06352559066664626,-0.009901117434661337,-0.019389012800367072
ALPS,_54km,2012-09-19 17:00:00,0.0019988656869790234,-0.00206378144245223,-0.0027249309234264954
DEFAULT,_54km,2012-09-19 17:00:00,0.0028269779215670853,-0.002210103180718781,-0.003357725490686704
ALPS,_54km,2012-09-19 18:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-09-19 18:00:00,0.0,0.0,0.0
ALPS,_54km,2012-09-19 19:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-09-19 19:00:00,0.0,0.0,0.0
ALPS,_54km,2012-09-19 20:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-09-19 20:00:00,0.0,0.0,0.0
ALPS,_54km,2012-09-19 21:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-09-19 21:00:00,0.0,0.0,0.0
ALPS,_54km,2012-09-19 22:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-09-19 22:00:00,0.0,0.0,0.0
ALPS,_54km,2012-09-19 23:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-09-19 23:00:00,0.0,0.0,0.0
ALPS,_54km,2012-10-15 00:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-10-15 00:00:00,0.0,0.0,0.0
ALPS,_54km,2012-10-15 01:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-10-15 01:00:00,0.0,0.0,0.0
ALPS,_54km,2012-10-15 02:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-10-15 02:00:00,0.0,0.0,0.0
ALPS,_54km,2012-10-15 03:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-10-15 03:00:00,0.0,0.0,0.0
ALPS,_54km,2012-10-15 04:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-10-15 04:00:00,0.0,0.0,0.0
ALPS,_54km,2012-10-15 05:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-10-15 05:00:00,0.0,0.0,0.0
ALPS,_54km,2012-10-15 06:00:00,-0.005623657074943665,-0.004937779292789185,-0.00038815762084826915
DEFAULT,_54km,2012-10-15 06:00:00,-0.004781242159542843,-0.004392427375905718,-0.0003949421639366939
ALPS,_54km,2012-10-15 07:00:00,-0.023080555846223403,-0.01752588411257695,-0.0013911444555074319
DEFAULT,_54km,2012-10-15 07:00:00,-0.020849454146913936,-0.017734544588953797,-0.0013797788194923218
ALPS,_54km,2012-10-15 08:00:00,-0.03514449781686651,-0.025527818922438376,-0.0017651035535055217
DEFAULT,_54km,2012-10-15 08:00:00,-0.03326640370843132,-0.02803555617025579,-0.0017294429242667856
ALPS,_54km,2012-10-15 09:00:00,-0.04395586719787977,-0.033012378327860206,-0.001995510303781377
DEFAULT,_54km,2012-10-15 09:00:00,-0.042893813741761225,-0.03796572155533773,-0.0019267186206067043
ALPS,_54km,2012-10-15 10:00:00,-0.04853290559692476,-0.04122629771040059,-0.002336965567684072
DEFAULT,_54km,2012-10-15 10:00:00,-0.04848624753017964,-0.046286454788632844,-0.002231507502320269
ALPS,_54km,2012-10-15 11:00:00,-0.04740698014335081,-0.038918247695212564,-0.002612919213823025
DEFAULT,_54km,2012-10-15 11:00:00,-0.0470191722096732,-0.04205748436314817,-0.002566723641678716
ALPS,_54km,2012-10-15 12:00:00,-0.04299482513939462,-0.034404365533042165,-0.002405375651892067
DEFAULT,_54km,2012-10-15 12:00:00,-0.04200596783554728,-0.03638705286978094,-0.002434310723807497
ALPS,_54km,2012-10-15 13:00:00,-0.039531698257038686,-0.03241682742025162,-0.002036693686737605
DEFAULT,_54km,2012-10-15 13:00:00,-0.038940778828581504,-0.03472682926503043,-0.002048819000934416
ALPS,_54km,2012-10-15 14:00:00,-0.029610651239047374,-0.023785716784159062,-0.001583152424789907
DEFAULT,_54km,2012-10-15 14:00:00,-0.02932597227988622,-0.025303157045032484,-0.001651884437678108
ALPS,_54km,2012-10-15 15:00:00,-0.018381342161963223,-0.016745286930012787,-0.0009460258157407259
DEFAULT,_54km,2012-10-15 15:00:00,-0.018980310843068896,-0.018340667269297346,-0.00097718235290534
ALPS,_54km,2012-10-15 16:00:00,-0.0055200469241787195,-0.006273688221881697,-0.00018547296382912751
DEFAULT,_54km,2012-10-15 16:00:00,-0.006007749014673242,-0.007143532755169445,-0.00018535227134454594
ALPS,_54km,2012-10-15 17:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-10-15 17:00:00,0.0,0.0,0.0
ALPS,_54km,2012-10-15 18:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-10-15 18:00:00,0.0,0.0,0.0
ALPS,_54km,2012-10-15 19:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-10-15 19:00:00,0.0,0.0,0.0
ALPS,_54km,2012-10-15 20:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-10-15 20:00:00,0.0,0.0,0.0
ALPS,_54km,2012-10-15 21:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-10-15 21:00:00,0.0,0.0,0.0
ALPS,_54km,2012-10-15 22:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-10-15 22:00:00,0.0,0.0,0.0
ALPS,_54km,2012-10-15 23:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-10-15 23:00:00,0.0,0.0,0.0
ALPS,_54km,2012-11-11 00:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-11-11 00:00:00,0.0,0.0,0.0
ALPS,_54km,2012-11-11 01:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-11-11 01:00:00,0.0,0.0,0.0
ALPS,_54km,2012-11-11 02:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-11-11 02:00:00,0.0,0.0,0.0
ALPS,_54km,2012-11-11 03:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-11-11 03:00:00,0.0,0.0,0.0
ALPS,_54km,2012-11-11 04:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-11-11 04:00:00,0.0,0.0,0.0
ALPS,_54km,2012-11-11 05:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-11-11 05:00:00,0.0,0.0,0.0
ALPS,_54km,2012-11-11 06:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-11-11 06:00:00,0.0,0.0,0.0
ALPS,_54km,2012-11-11 07:00:00,-0.0007656886153282546,-0.004988335501123587,0.001014888366611159
DEFAULT,_54km,2012-11-11 07:00:00,-0.0005397889274544024,-0.0035675790630204933,0.0008932468848780202
ALPS,_54km,2012-11-11 08:00:00,-0.0016665424445712984,-0.013447890774810786,0.00255349023209716
DEFAULT,_54km,2012-11-11 08:00:00,-0.0011527805652934865,-0.009706736914880493,0.00233423188122961
ALPS,_54km,2012-11-11 09:00:00,-0.002152611155579211,-0.01754918677831924,0.003702738198393418
DEFAULT,_54km,2012-11-11 09:00:00,-0.0015282655633311662,-0.012516555240882497,0.0034427514961938525
ALPS,_54km,2012-11-11 10:00:00,-0.0026558479192996943,-0.023239739445944884,0.004421796433862037
DEFAULT,_54km,2012-11-11 10:00:00,-0.0019193326921826807,-0.016806948348970483,0.00414194973478872
ALPS,_54km,2012-11-11 11:00:00,-0.0033185263243851897,-0.02834479190858792,0.005257342441313961
DEFAULT,_54km,2012-11-11 11:00:00,-0.002492805366123854,-0.021394056472180654,0.004961139818405103
ALPS,_54km,2012-11-11 12:00:00,-0.003828946905011471,-0.029128617802132266,0.005292772920695085
DEFAULT,_54km,2012-11-11 12:00:00,-0.0030223180256866242,-0.022931907881468868,0.004985571256900521
ALPS,_54km,2012-11-11 13:00:00,-0.00344151296139838,-0.02429922682894879,0.004808986803861616
DEFAULT,_54km,2012-11-11 13:00:00,-0.0026586260813177523,-0.018618382488419873,0.004528570208666657
ALPS,_54km,2012-11-11 14:00:00,-0.002666614177799093,-0.019678390603993633,0.003727184255161167
DEFAULT,_54km,2012-11-11 14:00:00,-0.0019708764349751543,-0.014302663127463824,0.003483780884413383
ALPS,_54km,2012-11-11 15:00:00,-0.0010467131915625212,-0.008767853719867628,0.0015672891210626897
DEFAULT,_54km,2012-11-11 15:00:00,-0.0006681612415616256,-0.005750324396456367,0.001439906123694641
ALPS,_54km,2012-11-11 16:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-11-11 16:00:00,0.0,0.0,0.0
ALPS,_54km,2012-11-11 17:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-11-11 17:00:00,0.0,0.0,0.0
ALPS,_54km,2012-11-11 18:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-11-11 18:00:00,0.0,0.0,0.0
ALPS,_54km,2012-11-11 19:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-11-11 19:00:00,0.0,0.0,0.0
ALPS,_54km,2012-11-11 20:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-11-11 20:00:00,0.0,0.0,0.0
ALPS,_54km,2012-11-11 21:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-11-11 21:00:00,0.0,0.0,0.0
ALPS,_54km,2012-11-11 22:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-11-11 22:00:00,0.0,0.0,0.0
ALPS,_54km,2012-11-11 23:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-11-11 23:00:00,0.0,0.0,0.0
ALPS,_54km,2012-12-07 00:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-12-07 00:00:00,0.0,0.0,0.0
ALPS,_54km,2012-12-07 01:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-12-07 01:00:00,0.0,0.0,0.0
ALPS,_54km,2012-12-07 02:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-12-07 02:00:00,0.0,0.0,0.0
ALPS,_54km,2012-12-07 03:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-12-07 03:00:00,0.0,0.0,0.0
ALPS,_54km,2012-12-07 04:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-12-07 04:00:00,0.0,0.0,0.0
ALPS,_54km,2012-12-07 05:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-12-07 05:00:00,0.0,0.0,0.0
ALPS,_54km,2012-12-07 06:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-12-07 06:00:00,0.0,0.0,0.0
ALPS,_54km,2012-12-07 07:00:00,-9.242330639576675e-09,4.3592058758056765e-08,1.5474134200963902e-07
DEFAULT,_54km,2012-12-07 07:00:00,-2.5137111965595138e-08,7.972608241572547e-08,2.0843394170027557e-07
ALPS,_54km,2012-12-07 08:00:00,1.6633287871407855e-07,-1.3035707286974656e-07,2.0373948894524255e-06
DEFAULT,_54km,2012-12-07 08:00:00,-5.175944162795596e-11,3.1726317929571055e-07,2.623300298152874e-06
ALPS,_54km,2012-12-07 09:00:00,5.594916987312546e-06,-4.424207218022846e-06,3.996358977638587e-06
DEFAULT,_54km,2012-12-07 09:00:00,6.0045423329100315e-06,-3.5384505606032237e-06,5.359619679506513e-06
ALPS,_54km,2012-12-07 10:00:00,1.4358965246116152e-05,-1.7470499169152343e-05,1.4942775958176664e-05
DEFAULT,_54km,2012-12-07 10:00:00,1.5439851398669745e-05,-1.5327815028666993e-05,1.9170751420142157e-05
ALPS,_54km,2012-12-07 11:00:00,4.107632234302814e-05,-3.140503241067441e-05,1.8596030929391866e-05
DEFAULT,_54km,2012-12-07 11:00:00,4.569443272964532e-05,-3.030588389739854e-05,2.4530853239153136e-05
ALPS,_54km,2012-12-07 12:00:00,3.8211003011122646e-05,-3.070789998713528e-05,2.236583707451582e-05
DEFAULT,_54km,2012-12-07 12:00:00,4.10066974894409e-05,-2.6641389462508194e-05,2.907119061973102e-05
ALPS,_54km,2012-12-07 13:00:00,2.00016811735634e-05,-2.476590678255182e-05,1.570516888499421e-05
DEFAULT,_54km,2012-12-07 13:00:00,2.1610494461962377e-05,-2.4001956202949394e-05,1.9969644639967778e-05
ALPS,_54km,2012-12-07 14:00:00,5.324139743713453e-06,-3.887229645447111e-06,5.865643472131172e-06
DEFAULT,_54km,2012-12-07 14:00:00,5.516538229656953e-06,-3.505918035692901e-06,7.817946883876657e-06
ALPS,_54km,2012-12-07 15:00:00,3.1229813220649923e-07,-1.1729120474528024e-07,5.213247207028365e-07
DEFAULT,_54km,2012-12-07 15:00:00,3.217431003437076e-07,-6.336562481012924e-08,6.903955302721409e-07
ALPS,_54km,2012-12-07 16:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-12-07 16:00:00,0.0,0.0,0.0
ALPS,_54km,2012-12-07 17:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-12-07 17:00:00,0.0,0.0,0.0
ALPS,_54km,2012-12-07 18:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-12-07 18:00:00,0.0,0.0,0.0
ALPS,_54km,2012-12-07 19:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-12-07 19:00:00,0.0,0.0,0.0
ALPS,_54km,2012-12-07 20:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-12-07 20:00:00,0.0,0.0,0.0
ALPS,_54km,2012-12-07 21:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-12-07 21:00:00,0.0,0.0,0.0
ALPS,_54km,2012-12-07 22:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-12-07 22:00:00,0.0,0.0,0.0
ALPS,_54km,2012-12-07 23:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-12-07 23:00:00,0.0,0.0,0.0
ALPS,_9km,2012-01-20 00:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-01-20 00:00:00,0.0,0.0,0.0
ALPS,_9km,2012-01-20 01:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-01-20 01:00:00,0.0,0.0,0.0
ALPS,_9km,2012-01-20 02:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-01-20 02:00:00,0.0,0.0,0.0
ALPS,_9km,2012-01-20 03:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-01-20 03:00:00,0.0,0.0,0.0
ALPS,_9km,2012-01-20 04:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-01-20 04:00:00,0.0,0.0,0.0
ALPS,_9km,2012-01-20 05:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-01-20 05:00:00,0.0,0.0,0.0
ALPS,_9km,2012-01-20 06:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-01-20 06:00:00,0.0,0.0,0.0
ALPS,_9km,2012-01-20 07:00:00,3.0304925817205902e-05,-5.922952186916173e-06,-2.403096148765919e-06
DEFAULT,_9km,2012-01-20 07:00:00,2.4312449921042084e-05,-5.6830249910284215e-06,-1.610274090744428e-06
ALPS,_9km,2012-01-20 08:00:00,0.0007330579108441725,-0.00019522728388724834,-0.0001135898698311491
DEFAULT,_9km,2012-01-20 08:00:00,0.0005974553032277589,-0.00017075502393114523,-9.086723030544531e-05
ALPS,_9km,2012-01-20 09:00:00,0.0009702522249828607,-0.0003270604540224063,-0.0001982660837096365
DEFAULT,_9km,2012-01-20 09:00:00,0.0008057633296501329,-0.00028218963957596073,-0.00016304547530309106
ALPS,_9km,2012-01-20 10:00:00,0.0010833458239568941,-0.0004244778656161006,-0.00026083110765004057
DEFAULT,_9km,2012-01-20 10:00:00,0.000924980435002668,-0.00036273137356871365,-0.0002160052746331355
ALPS,_9km,2012-01-20 11:00:00,0.001139654688207641,-0.0004645263050665615,-0.0002725983510266822
DEFAULT,_9km,2012-01-20 11:00:00,0.0009882030878593576,-0.00039168140373303854,-0.00022693030660085616
ALPS,_9km,2012-01-20 12:00:00,0.0012399852010922972,-0.0004647758742215825,-0.0002660872883156898
DEFAULT,_9km,2012-01-20 12:00:00,0.0010739156170614826,-0.00038461490676939056,-0.00022424535997156366
ALPS,_9km,2012-01-20 13:00:00,0.0012286683685751637,-0.00046803665801131077,-0.0002450874851075394
DEFAULT,_9km,2012-01-20 13:00:00,0.0010456816663468693,-0.00038325713796145603,-0.0002086333480753929
ALPS,_9km,2012-01-20 14:00:00,0.0011309679209773051,-0.00037761816084411226,-0.00018394931631961832
DEFAULT,_9km,2012-01-20 14:00:00,0.000913811263030224,-0.0002973341255931081,-0.00016551908410384461
ALPS,_9km,2012-01-20 15:00:00,0.0006943142021683115,-0.00020541715815629915,-9.349663830630262e-05
DEFAULT,_9km,2012-01-20 15:00:00,0.0005506292081330371,-0.0001563414894652055,-8.716572211019153e-05
ALPS,_9km,2012-01-20 16:00:00,3.6588839396435203e-06,-8.522919486015951e-07,-1.0333102390004819e-06
DEFAULT,_9km,2012-01-20 16:00:00,3.7809543527017464e-06,-8.457332252493642e-07,-1.0807631852554468e-06
ALPS,_9km,2012-01-20 17:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-01-20 17:00:00,0.0,0.0,0.0
ALPS,_9km,2012-01-20 18:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-01-20 18:00:00,0.0,0.0,0.0
ALPS,_9km,2012-01-20 19:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-01-20 19:00:00,0.0,0.0,0.0
ALPS,_9km,2012-01-20 20:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-01-20 20:00:00,0.0,0.0,0.0
ALPS,_9km,2012-01-20 21:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-01-20 21:00:00,0.0,0.0,0.0
ALPS,_9km,2012-01-20 22:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-01-20 22:00:00,0.0,0.0,0.0
ALPS,_9km,2012-01-20 23:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-01-20 23:00:00,0.0,0.0,0.0
ALPS,_9km,2012-02-19 00:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-02-19 00:00:00,0.0,0.0,0.0
ALPS,_9km,2012-02-19 01:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-02-19 01:00:00,0.0,0.0,0.0
ALPS,_9km,2012-02-19 02:00:00,0.0,0.0,0.0
DEFAULT,_9km,2012-02-19 02:00:00,0.0,0.0,0.0
ALPS,_9km,2012-02-19 03:00:00,0.0,0.0,0.0
