,CH-Dav_REF_GPP_WRF,IT-Lav_REF_GPP_WRF,IT-Ren_REF_GPP_WRF,AT-Neu_REF_GPP_WRF,IT-MBo_REF_GPP_WRF,CH-Dav_ALPS_GPP_WRF,IT-Lav_ALPS_GPP_WRF,IT-Ren_ALPS_GPP_WRF,AT-Neu_ALPS_GPP_WRF,IT-MBo_ALPS_GPP_WRF,CH-Dav_SITE_GPP_WRF,IT-Lav_SITE_GPP_WRF,IT-Ren_SITE_GPP_WRF,AT-Neu_SITE_GPP_WRF,IT-MBo_SITE_GPP_WRF,CH-Dav_REF_RECO_WRF,IT-Lav_REF_RECO_WRF,IT-Ren_REF_RECO_WRF,AT-Neu_REF_RECO_WRF,IT-MBo_REF_RECO_WRF,CH-Dav_ALPS_RECO_WRF,IT-Lav_ALPS_RECO_WRF,IT-Ren_ALPS_RECO_WRF,AT-Neu_ALPS_RECO_WRF,IT-MBo_ALPS_RECO_WRF,CH-Dav_SITE_RECO_WRF,IT-Lav_SITE_RECO_WRF,IT-Ren_SITE_RECO_WRF,AT-Neu_SITE_RECO_WRF,IT-MBo_SITE_RECO_WRF,CH-Dav_REF_T2_WRF,IT-Lav_REF_T2_WRF,IT-Ren_REF_T2_WRF,AT-Neu_REF_T2_WRF,IT-MBo_REF_T2_WRF,CH-Dav_ALPS_T2_WRF,IT-Lav_ALPS_T2_WRF,IT-Ren_ALPS_T2_WRF,AT-Neu_ALPS_T2_WRF,IT-MBo_ALPS_T2_WRF,CH-Dav_SITE_T2_WRF,IT-Lav_SITE_T2_WRF,IT-Ren_SITE_T2_WRF,AT-Neu_SITE_T2_WRF,IT-MBo_SITE_T2_WRF
2012-02-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3718956,0.6163008,0.0,0.4641433,0.27134082,1.207185,1.4300936,0.0,1.0714602,0.0,0.39278057,1.4744943,0.0,1.9808521,265.5542,270.32248,271.76086,260.733,271.87772,265.5542,270.32248,271.76086,260.733,271.87772,265.5542,270.32248,271.76086,260.733,271.87772
2012-02-22 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6360987,0.5861237,0.0,0.49120045,0.401075,1.4644779,1.3983052,0.0,1.173412,0.0,0.8426756,1.4429413,0.0,2.0750759,266.25122,271.79272,271.589,263.44843,272.15198,266.25122,271.79272,271.589,263.44843,272.15198,266.25122,271.79272,271.589,263.44843,272.15198
2012-02-22 09:00:00,0.0,-0.18740192,0.0,0.0,0.0,0.0,-0.23826735,0.0,0.0,0.0,0.0,-0.2123791,0.0,0.0,0.0,0.0,0.9104034,0.7512403,0.000544779,0.5673802,0.51353014,1.7316082,1.5722384,0.0,1.4604586,0.0,1.309772,1.6155857,0.0,2.3403633,266.8554,273.31918,272.52942,266.79773,272.92416,266.8554,273.31918,272.52942,266.79773,272.92416,266.8554,273.31918,272.52942,266.79773,272.92416
2012-02-22 10:00:00,0.0,-1.0935702,-0.041101173,0.0,-0.02263831,0.0,-1.3736615,-0.05170489,0.0,-0.02602927,0.0,-1.2554269,-0.04384018,0.0,-0.02298532,0.44875547,1.0481287,0.86750674,0.26765317,0.6527184,1.2441142,1.8657314,1.6947134,0.25289083,1.7820148,0.80940086,1.544296,1.7371528,0.1872496,2.6375442,270.7806,274.0856,273.19162,269.89047,273.78918,270.7806,274.0856,273.19162,269.89047,273.78918,270.7806,274.0856,273.19162,269.89047,273.78918
2012-02-22 11:00:00,0.0,-1.7906417,-0.46039817,0.0,-0.032357745,0.0,-2.2377896,-0.576192,0.0,-0.037062004,0.0,-2.0671241,-0.49398008,0.0,-0.033008207,0.5670326,1.151239,0.9404685,0.4373545,0.67775536,1.3704348,1.9661449,1.7715714,0.9121173,1.8763547,1.0713584,1.7198763,1.8134412,0.86587477,2.7247329,271.4593,274.6594,273.60718,271.85538,274.04297,271.4593,274.6594,273.60718,271.85538,274.04297,271.4593,274.6594,273.60718,271.85538,274.04297
2012-02-22 12:00:00,0.0,-1.9794024,-0.59746605,0.0,-0.03895717,0.0,-2.4737976,-0.74779063,0.0,-0.044618864,0.0,-2.2849178,-0.64098954,0.0,-0.0397425,0.6981857,1.1812147,0.9647784,0.5000338,0.69619584,1.5105065,1.9953365,1.7971792,1.155603,1.9458389,1.3618336,1.7709199,1.8388591,1.1165254,2.78895,272.21185,274.8262,273.74564,272.58112,274.2299,272.21185,274.8262,273.74564,272.58112,274.2299,272.21185,274.8262,273.74564,272.58112,274.2299
2012-02-22 13:00:00,0.0,-2.519409,-0.8145932,0.0,-0.04837793,0.0,-3.165476,-1.0251015,0.0,-0.055621836,0.0,-2.891529,-0.8685411,0.0,-0.049122218,0.7829778,1.2812265,1.0083134,0.525679,0.72699535,1.6010648,2.0927327,1.8430389,1.2552252,2.0618918,1.5496292,1.9412239,1.8843789,1.2190791,2.8962054,272.6984,275.38275,273.9936,272.87805,274.54208,272.6984,275.38275,273.9936,272.87805,274.54208,272.6984,275.38275,273.9936,272.87805,274.54208
2012-02-22 14:00:00,0.0,-2.260496,-0.8843444,0.0,-0.047662172,0.0,-2.8764517,-1.1273146,0.0,-0.05530513,0.0,-2.5595262,-0.9294289,0.0,-0.047866598,0.79401886,1.268043,1.0348575,0.53510946,0.73559994,1.6128569,2.0798938,1.8710006,1.291859,2.094314,1.574083,1.9187744,1.9121336,1.256791,2.9261699,272.76175,275.3094,274.14478,272.98724,274.6293,272.76175,275.3094,274.14478,272.98724,274.6293,272.76175,275.3094,274.14478,272.98724,274.6293
2012-02-22 15:00:00,0.0,-0.7870886,-0.85490966,0.0,-0.045797244,0.0,-1.0284929,-1.119439,0.0,-0.05417804,0.0,-0.86732775,-0.87300843,0.0,-0.04499271,0.8065812,1.0362942,1.0638611,0.5097015,0.7571114,1.6262733,1.8542064,1.901553,1.1931584,2.1753695,1.6019053,1.5241439,1.9424593,1.1551859,3.001081,272.83383,274.01974,274.30997,272.69305,274.84735,272.83383,274.01974,274.30997,272.69305,274.84735,272.83383,274.01974,274.30997,272.69305,274.84735
2012-02-22 16:00:00,0.0,-1.1156096,0.0,0.0,0.0,0.0,-1.5493909,0.0,0.0,0.0,0.0,-1.1609342,0.0,0.0,0.0,0.23278363,1.283815,0.7608421,0.25076368,0.54942137,1.0134554,2.0952535,1.5823531,0.18728146,1.3927895,0.33107114,1.9456315,1.6256253,0.11970957,2.2778237,269.54135,275.39716,272.5841,269.69492,272.74213,269.54135,275.39716,272.5841,269.69492,272.74213,269.54135,275.39716,272.5841,269.69492,272.74213
