,GPP_1km,RECO_1km,T2_1km,SWDOWN_1km,GPP_9km,RECO_9km,T2_9km,SWDOWN_9km,GPP_54km,RECO_54km,T2_54km,SWDOWN_54km,GPP_CAMS,RECO_CAMS,T2_CAMS,SWDOWN_CAMS
2012-05-26 02:00:00,0.0,2.4684282823475545,6.1507284755222935,0.0,0.0,2.2055609790830424,5.191901647520436,0.0,0.0,2.2022732570476795,5.511607070219914,0.0,,,,
2012-05-26 03:00:00,0.0,2.4244409683127723,5.915755513058049,0.0,0.0,2.1716141043883415,5.024035323936635,0.0,0.0,2.189729096677205,5.505507968230908,0.0,0.19185255326043607,1.6304297485989054,10.174348406673648,0.0
2012-05-26 04:00:00,1.76833324309056,2.432209800246107,5.979100081777958,38.53656005859375,1.191287288144652,2.2117989479980573,5.237069913021178,33.181062552917254,0.5402193032541318,2.1651651993475,5.339523611182601,13.721706643264653,,,,
2012-05-26 05:00:00,6.390399270146655,2.595258080897155,6.857324410702586,187.44287109375,5.129375258103971,2.453559951404737,6.497118501680962,163.21134196609765,4.691255437223907,2.347187480315662,6.291003826193188,129.33666947162598,,,,
2012-05-26 06:00:00,9.5901998010756,2.7366535163011623,7.61014066527551,358.7218933105469,8.416963151827805,2.6588433034846615,7.573698253828208,321.8181686236574,7.9471119780790005,2.5924121080131513,7.581827718409367,282.1861406031492,6.4345458409017935,1.9392419363224156,12.568508541395612,106.07428303961406
2012-05-26 07:00:00,11.84124516915727,2.872185370776106,8.313566422788657,531.8812255859375,10.771332814003024,2.8048401704108135,8.35017087486006,482.2254497740256,10.194311715290366,2.7632580783348057,8.4937771513528,431.3712111183178,,,,
2012-05-26 08:00:00,13.538809830544626,3.009014387825584,9.024603698290921,690.9103393554688,12.447825952316446,2.9291626207151493,9.010793954082972,624.0560464983444,11.69464861010829,2.8575017959225235,9.024303906355767,574.3263980813921,,,,
2012-05-26 09:00:00,14.665388699434152,3.1403845782239115,9.712448862589723,809.9386596679688,13.56655410303913,3.0426810912622795,9.627377667457651,733.3025214581547,12.616078031248799,2.942394765510942,9.512331400729694,672.3484327129904,11.27972812851236,2.5627828181817014,16.674553314685483,541.8224780175483
2012-05-26 10:00:00,15.417742832645336,3.253583192861151,10.308579463546666,883.2646484375,14.224548114354317,3.1336741438145577,10.141359981745154,811.5526225842427,13.041209735988465,2.99939688602635,9.830913779458282,742.6356891231396,,,,
2012-05-26 11:00:00,15.816367086242495,3.3422202080640764,10.780332759575632,909.0657348632812,14.490767775773755,3.1944674544582825,10.490055125676328,835.8866068192666,13.481114033513546,3.0396181638753124,10.059699853613912,768.661045447701,,,,
2012-05-26 12:00:00,15.958928422600728,3.4053346761375938,11.127475580140556,890.9929809570312,14.697741594004212,3.246132463655374,10.790592050765007,828.9522230351889,13.87876036166516,3.114873828508146,10.451005501603527,771.9411013030686,12.597995443667795,2.9080468480965513,19.02153928770734,771.3148763933189
2012-05-26 13:00:00,15.978383386090787,3.4434815215570054,11.337284903909186,835.3778076171875,14.718669053663602,3.2716354065638846,10.945060766123788,785.199808780674,13.391989410105115,3.13753137136382,10.613961487263254,696.59656283476,,,,
2012-05-26 14:00:00,15.54453083766306,3.4527610068066865,11.389834833131669,731.0941162109375,14.242271350768304,3.2703465607850504,10.959575074296607,691.9933433013416,13.19830501305744,3.156672046044157,10.724779900493829,624.522691825666,,,,
2012-05-26 15:00:00,14.56166970234489,3.426856931753066,11.262924205949092,588.9837646484375,13.140594541536151,3.231325670829941,10.746475254602684,546.3522695921533,12.304814032239287,3.1216621294355713,10.534806970452859,507.15716457619044,10.12166346127405,2.845283577095551,19.175989590302727,605.8168451045218
2012-05-26 16:00:00,12.71508091163787,3.35201219816763,10.878263149506838,421.1253967285156,11.351104768069561,3.1576440291959007,10.347447449170298,389.0174713002039,10.50973106943566,3.095186603737419,10.378613630069863,372.126070698252,,,,
2012-05-26 17:00:00,9.759288455686578,3.221452370638603,10.185178712480823,250.1817169189453,8.405351302498056,3.0426008818381893,9.702196407529282,222.5971360308999,8.08600773977611,3.0076447164173445,9.881802332380422,225.3403310503649,,,,
2012-05-26 18:00:00,4.968177940367859,3.0189780305249916,9.111467595908277,92.19347381591797,3.98881028784971,2.8533926173340967,8.660394023059116,78.47296582899415,4.144807258299758,2.826759106378192,8.872510663846615,88.20625554354316,2.8808502698772847,2.434484080064783,16.888768905635146,252.4015365679226
2012-05-26 19:00:00,0.0002738738265689168,2.8062744185373427,7.95625365506474,0.0018298455979675055,0.00019057804983831225,2.593027516639832,7.237989184390524,0.0012654308957843537,0.0,2.4974332718109986,7.057813001541576,0.0,,,,
2012-05-26 20:00:00,0.0,2.725660318054422,7.52229383089344,0.0,0.0,2.4818726041369072,6.636028014625766,0.0,0.0,2.393703934870681,6.465925719018782,0.0,,,,
2012-05-26 21:00:00,0.0,2.661037006608082,7.171552420935684,0.0,0.0,2.3813714108189474,6.1028238874463705,0.0,0.0,2.2676667825241044,5.768399169880299,0.0,0.0,1.9199538956240707,13.167248420708697,10.61263648251564
2012-05-26 22:00:00,0.0,2.601598224700112,6.8610212351783675,0.0,0.0,2.3073478629033413,5.674878521057824,0.0,0.0,2.188327368016264,5.349866846097638,0.0,,,,
2012-05-26 23:00:00,0.0,2.5460832395023116,6.573965121735724,0.0,0.0,2.23870207877933,5.308790553136139,0.0,0.0,2.1351709583821243,5.063272428790661,0.0,,,,
2012-06-28 00:00:00,0.0,3.5429848952816605,12.247960976804231,0.0,0.0,3.2953384096511256,11.369290852876182,0.0,0.0,3.2456557976109774,11.433677475300788,0.0,0.0,2.392938399801552,16.537463911363933,0.0
2012-06-28 01:00:00,0.0,3.5057076822548963,12.051663762078908,0.0,0.0,3.2471648587448576,11.083089208069989,0.0,0.0,3.2195850090911255,11.274401539788808,0.0,,,,
2012-06-28 02:00:00,0.0,3.475368512196067,11.903649205555974,0.0,0.0,3.215193413945531,10.905321167244265,0.0,0.0,3.1818886299546705,11.033300851705187,0.0,,,,
